seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,init
9479,10,1,10,29,1.11022e-16,1,1,Mu1-const,XRAI_2.000000,0.1,-1.0,True
34103,50,1,2,26,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
9479,10,1,10,29,0.878284,1,1,Mu1-const,XRAI_2.000000,0.1,1.0,False
34103,50,1,2,26,1.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
36755,50,1,2,27,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
36755,50,1,2,27,1.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
39507,50,1,2,28,0.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
39507,50,1,2,28,1.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
42359,50,1,2,29,0.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
42359,50,1,2,29,1.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,False
2553,25,1,10,1,0.872102,7,7,Mu1-const,XRAI_2.000000,0.1,8.0,False
2630,25,1,10,2,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
2630,25,1,10,2,0.93456,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
2757,25,1,10,3,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
2757,25,1,10,3,0.915975,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
2934,25,1,10,4,0.0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,True
2934,25,1,10,4,0.908502,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,False
3161,25,1,10,5,0.0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,True
3161,25,1,10,5,0.8718,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,False
3438,25,1,10,6,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
3438,25,1,10,6,0.930834,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
3765,25,1,10,7,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,9.0,True
3765,25,1,10,7,0.900813,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
4142,25,1,10,8,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
4142,25,1,10,8,0.874538,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
4569,25,1,10,9,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
4569,25,1,10,9,0.932243,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,False
5046,25,1,10,10,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5046,25,1,10,10,0.928638,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
5573,25,1,10,11,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5573,25,1,10,11,0.939779,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,False
6150,25,1,10,12,0.0,3,3,Mu1-const,XRAI_2.000000,0.1,-1.0,True
6150,25,1,10,12,0.89927,3,3,Mu1-const,XRAI_2.000000,0.1,-1.0,False
6777,25,1,10,13,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5051,50,1,10,0,0.959411,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
5103,50,1,10,1,0.0,29,29,Mu1-const,XRAI_2.000000,0.1,29.0,True
6777,25,1,10,13,0.896623,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
7454,25,1,10,14,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
7454,25,1,10,14,0.824758,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,False
8181,25,1,10,15,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
8181,25,1,10,15,0.941403,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
8958,25,1,10,16,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
8958,25,1,10,16,0.857681,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,False
9785,25,1,10,17,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
15651,25,1,25,0,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
9785,25,1,10,17,0.890639,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
10662,25,1,10,18,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
10662,25,1,10,18,0.913934,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
11589,25,1,10,19,0.0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,True
11589,25,1,10,19,0.927034,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,False
12566,25,1,10,20,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
12566,25,1,10,20,0.923422,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
13593,25,1,10,21,0.0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,True
13593,25,1,10,21,0.92292,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,False
14670,25,1,10,22,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
14670,25,1,10,22,0.890815,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
15797,25,1,10,23,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
15797,25,1,10,23,0.886315,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
16974,25,1,10,24,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16974,25,1,10,24,0.925984,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
18201,25,1,10,25,0.0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,True
18201,25,1,10,25,0.92677,4,4,Mu1-const,XRAI_2.000000,0.1,-1.0,False
19478,25,1,10,26,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
19478,25,1,10,26,0.847475,6,6,Mu1-const,XRAI_2.000000,0.1,7.0,False
20805,25,1,10,27,0.0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5103,50,1,10,1,0.984789,29,29,Mu1-const,XRAI_2.000000,0.1,31.0,False
5255,50,1,10,2,0.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
20805,25,1,10,27,0.944793,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,False
22182,25,1,10,28,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
22182,25,1,10,28,0.915517,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,False
23609,25,1,10,29,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
23609,25,1,10,29,0.910635,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
15651,25,1,25,0,0.916147,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
15678,25,1,25,1,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5255,50,1,10,2,0.966674,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
5507,50,1,10,3,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
15678,25,1,25,1,0.901634,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,False
15755,25,1,25,2,0.0,12,12,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5507,50,1,10,3,0.96104,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
5859,50,1,10,4,0.0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
15755,25,1,25,2,0.933073,12,12,Mu1-const,XRAI_2.000000,0.1,13.0,False
15882,25,1,25,3,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
5859,50,1,10,4,0.922377,22,22,Mu1-const,XRAI_2.000000,0.1,24.0,False
6311,50,1,10,5,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
15882,25,1,25,3,0.906057,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
16059,25,1,25,4,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
6311,50,1,10,5,0.942277,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
6863,50,1,10,6,0.0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
6863,50,1,10,6,0.916906,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,False
7515,50,1,10,7,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16059,25,1,25,4,0.894646,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
16286,25,1,25,5,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
7515,50,1,10,7,0.959525,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
8267,50,1,10,8,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16286,25,1,25,5,0.901106,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
16563,25,1,25,6,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
8267,50,1,10,8,0.950851,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
9119,50,1,10,9,0.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16563,25,1,25,6,0.931492,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
16890,25,1,25,7,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
9119,50,1,10,9,0.952478,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,False
10071,50,1,10,10,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16890,25,1,25,7,0.894591,7,7,Mu1-const,XRAI_2.000000,0.1,8.0,False
17267,25,1,25,8,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
10071,50,1,10,10,0.941087,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
11123,50,1,10,11,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
17267,25,1,25,8,0.845458,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,False
17694,25,1,25,9,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
11123,50,1,10,11,0.959525,24,24,Mu1-const,XRAI_2.000000,0.1,26.0,False
12275,50,1,10,12,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
17694,25,1,25,9,0.850871,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,False
18171,25,1,25,10,0.0,5,5,Mu1-const,XRAI_2.000000,0.1,-1.0,True
12275,50,1,10,12,0.959184,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
13527,50,1,10,13,0.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
18171,25,1,25,10,0.919421,5,5,Mu1-const,XRAI_2.000000,0.1,7.0,False
18698,25,1,25,11,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
13527,50,1,10,13,0.94093,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,False
14879,50,1,10,14,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
14879,50,1,10,14,0.956335,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
16331,50,1,10,15,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
18698,25,1,25,11,0.931789,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
19275,25,1,25,12,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
16331,50,1,10,15,0.968238,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
17883,50,1,10,16,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
19275,25,1,25,12,0.929412,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
19902,25,1,25,13,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
17883,50,1,10,16,0.953662,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
19535,50,1,10,17,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
19902,25,1,25,13,0.919816,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,False
20579,25,1,25,14,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
19535,50,1,10,17,0.977234,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
21287,50,1,10,18,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
20579,25,1,25,14,0.892068,8,8,Mu1-const,XRAI_2.000000,0.1,9.0,False
21306,25,1,25,15,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
21287,50,1,10,18,0.948551,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
23139,50,1,10,19,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
21306,25,1,25,15,0.906862,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
22083,25,1,25,16,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
23139,50,1,10,19,0.952771,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
25091,50,1,10,20,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
22083,25,1,25,16,0.89653,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
22910,25,1,25,17,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
25091,50,1,10,20,0.946005,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
27143,50,1,10,21,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
31301,50,1,25,0,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
22910,25,1,25,17,0.92216,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
23787,25,1,25,18,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
27143,50,1,10,21,0.974729,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
29295,50,1,10,22,0.0,20,20,Mu1-const,XRAI_2.000000,0.1,-1.0,True
23787,25,1,25,18,0.909765,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
24714,25,1,25,19,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
29295,50,1,10,22,0.940773,20,20,Mu1-const,XRAI_2.000000,0.1,23.0,False
31547,50,1,10,23,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
31547,50,1,10,23,0.946869,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
33899,50,1,10,24,0.0,20,20,Mu1-const,XRAI_2.000000,0.1,-1.0,True
24714,25,1,25,19,0.861744,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,False
25691,25,1,25,20,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
33899,50,1,10,24,0.949093,20,20,Mu1-const,XRAI_2.000000,0.1,-1.0,False
36351,50,1,10,25,0.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
25691,25,1,25,20,0.905138,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
26718,25,1,25,21,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
36351,50,1,10,25,0.970504,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
38903,50,1,10,26,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
26718,25,1,25,21,0.877407,7,7,Mu1-const,XRAI_2.000000,0.1,8.0,False
27795,25,1,25,22,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
38903,50,1,10,26,0.977438,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
41555,50,1,10,27,0.0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
27795,25,1,25,22,0.935182,7,7,Mu1-const,XRAI_2.000000,0.1,8.0,False
28922,25,1,25,23,0.0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,True
41555,50,1,10,27,0.947836,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,False
44307,50,1,10,28,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
28922,25,1,25,23,0.911415,6,6,Mu1-const,XRAI_2.000000,0.1,-1.0,False
30099,25,1,25,24,0.0,5,5,Mu1-const,XRAI_2.000000,0.1,-1.0,True
44307,50,1,10,28,0.976045,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
47159,50,1,10,29,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
30099,25,1,25,24,0.918279,5,5,Mu1-const,XRAI_2.000000,0.1,7.0,False
31326,25,1,25,25,0.0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,True
47159,50,1,10,29,0.929043,25,25,Mu1-const,XRAI_2.000000,0.1,27.0,False
31326,25,1,25,25,0.871147,8,8,Mu1-const,XRAI_2.000000,0.1,-1.0,False
32603,25,1,25,26,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
32603,25,1,25,26,0.919889,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
33930,25,1,25,27,0.0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.0,True
33930,25,1,25,27,0.893227,10,10,Mu1-const,XRAI_2.000000,0.1,11.0,False
35307,25,1,25,28,0.0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.0,True
35307,25,1,25,28,0.904924,9,9,Mu1-const,XRAI_2.000000,0.1,10.0,False
36734,25,1,25,29,0.0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.0,True
36734,25,1,25,29,0.90093,7,7,Mu1-const,XRAI_2.000000,0.1,8.0,False
31301,50,1,25,0,0.944272,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
31353,50,1,25,1,1.11022e-16,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
31353,50,1,25,1,0.903497,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,False
31505,50,1,25,2,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
31505,50,1,25,2,0.951091,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
31757,50,1,25,3,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
31757,50,1,25,3,0.952008,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
32109,50,1,25,4,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
32109,50,1,25,4,0.945902,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
32561,50,1,25,5,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
32561,50,1,25,5,0.917135,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
33113,50,1,25,6,1.11022e-16,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
153899,50,1,50,24,0.955015,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
156351,50,1,50,25,0.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
33113,50,1,25,6,0.94304,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,False
33765,50,1,25,7,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
33765,50,1,25,7,0.958392,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
34517,50,1,25,8,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
34517,50,1,25,8,0.940024,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
35369,50,1,25,9,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
35369,50,1,25,9,0.944961,25,25,Mu1-const,XRAI_2.000000,0.1,27.0,False
36321,50,1,25,10,1.11022e-16,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
36321,50,1,25,10,0.928991,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
37373,50,1,25,11,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,26.0,True
37373,50,1,25,11,0.952269,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
38525,50,1,25,12,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
38525,50,1,25,12,0.93723,25,25,Mu1-const,XRAI_2.000000,0.1,27.0,False
39777,50,1,25,13,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
39777,50,1,25,13,0.95944,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
41129,50,1,25,14,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
156351,50,1,50,25,0.952831,28,28,Mu1-const,XRAI_2.000000,0.1,30.0,False
158903,50,1,50,26,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
41129,50,1,25,14,0.965166,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
42581,50,1,25,15,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
42581,50,1,25,15,0.942025,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
44133,50,1,25,16,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
44133,50,1,25,16,0.946691,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
45785,50,1,25,17,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
45785,50,1,25,17,0.943874,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
47537,50,1,25,18,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
47537,50,1,25,18,0.95703,28,28,Mu1-const,XRAI_2.000000,0.1,30.0,False
49389,50,1,25,19,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
49389,50,1,25,19,0.934312,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
51341,50,1,25,20,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
51341,50,1,25,20,0.924187,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
53393,50,1,25,21,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
53393,50,1,25,21,0.952052,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
55545,50,1,25,22,1.11022e-16,29,29,Mu1-const,XRAI_2.000000,0.1,-1.0,True
55545,50,1,25,22,0.957435,29,29,Mu1-const,XRAI_2.000000,0.1,31.0,False
57797,50,1,25,23,1.11022e-16,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
158903,50,1,50,26,0.946737,25,25,Mu1-const,XRAI_2.000000,0.1,27.0,False
161555,50,1,50,27,0.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
57797,50,1,25,23,0.9283,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
60149,50,1,25,24,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
60149,50,1,25,24,0.964359,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
62601,50,1,25,25,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
62601,50,1,25,25,0.95224,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,False
65153,50,1,25,26,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
65153,50,1,25,26,0.943247,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
67805,50,1,25,27,1.11022e-16,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
67805,50,1,25,27,0.950597,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,False
70557,50,1,25,28,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
70557,50,1,25,28,0.954473,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
73409,50,1,25,29,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
73409,50,1,25,29,0.958727,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
161555,50,1,50,27,0.921112,23,23,Mu1-const,XRAI_2.000000,0.1,25.0,False
164307,50,1,50,28,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
164307,50,1,50,28,0.946932,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
167159,50,1,50,29,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
167159,50,1,50,29,0.950585,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
125051,50,1,50,0,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
125051,50,1,50,0,0.922243,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,False
125103,50,1,50,1,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
125103,50,1,50,1,0.945961,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
125255,50,1,50,2,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
125255,50,1,50,2,0.940234,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,False
125507,50,1,50,3,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
125507,50,1,50,3,0.9349,24,24,Mu1-const,XRAI_2.000000,0.1,26.0,False
125859,50,1,50,4,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
125859,50,1,50,4,0.934861,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
126311,50,1,50,5,0.0,27,27,Mu1-const,XRAI_2.000000,0.1,-1.0,True
126311,50,1,50,5,0.952433,27,27,Mu1-const,XRAI_2.000000,0.1,29.0,False
126863,50,1,50,6,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
126863,50,1,50,6,0.947238,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
127515,50,1,50,7,0.0,25,25,Mu1-const,XRAI_2.000000,0.1,-1.0,True
127515,50,1,50,7,0.93087,25,25,Mu1-const,XRAI_2.000000,0.1,27.0,False
128267,50,1,50,8,0.0,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,True
128267,50,1,50,8,0.930475,23,23,Mu1-const,XRAI_2.000000,0.1,-1.0,False
129119,50,1,50,9,0.0,29,29,Mu1-const,XRAI_2.000000,0.1,-1.0,True
129119,50,1,50,9,0.967608,29,29,Mu1-const,XRAI_2.000000,0.1,31.0,False
130071,50,1,50,10,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
130071,50,1,50,10,0.939673,24,24,Mu1-const,XRAI_2.000000,0.1,26.0,False
131123,50,1,50,11,0.0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.0,True
131123,50,1,50,11,0.921588,22,22,Mu1-const,XRAI_2.000000,0.1,24.0,False
132275,50,1,50,12,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
132275,50,1,50,12,0.932196,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
133527,50,1,50,13,0.0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,True
133527,50,1,50,13,0.956639,28,28,Mu1-const,XRAI_2.000000,0.1,-1.0,False
134879,50,1,50,14,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
134879,50,1,50,14,0.929574,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
136331,50,1,50,15,0.0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,True
136331,50,1,50,15,0.947238,24,24,Mu1-const,XRAI_2.000000,0.1,-1.0,False
137883,50,1,50,16,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
137883,50,1,50,16,0.954147,26,26,Mu1-const,XRAI_2.000000,0.1,28.0,False
139535,50,1,50,17,0.0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.0,True
